symbol,entry_time,exit_time,exit_reason,pnl_usd,pnl_bps,pnl_percent,hold_duration_sec,spread_bps_entry,imbalance_entry,depth_5bps_entry,entry_fee,exit_fee,total_fee,strategy_params,label,exit_type
DOTUSDT,2025-10-25 19:48:54.754833,2025-10-25 19:49:19.801981,TIMEOUT,0.016345210853218207,3.269042170643641,0.032690421706436414,25.047148,3.268507926131361,0.5658046422949875,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:51:54.840801,2025-10-25 19:52:19.908111,TIMEOUT,0.0,0.0,0.0,25.06731,3.262110585548491,0.46201402569273037,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:53:28.587941,2025-10-25 19:53:53.673826,TIMEOUT,0.0,0.0,0.0,25.085885,3.263175069342111,0.3989084902201168,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:54:01.309125,2025-10-25 19:54:26.382898,TIMEOUT,0.016323865491346554,3.264773098269311,0.03264773098269311,25.073773,3.264240248081899,0.37211766354158154,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:55:43.219124,2025-10-25 19:56:08.328120,TIMEOUT,0.016323865491346554,3.264773098269311,0.03264773098269311,25.108996,3.264240248081899,0.3087018840118905,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:57:55.199519,2025-10-25 19:58:20.232912,TIMEOUT,0.016318537859006034,3.2637075718012074,0.032637075718012075,25.033393,3.263175069342111,0.7052209496000493,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:58:25.197280,2025-10-25 19:58:50.250717,TIMEOUT,0.016318537859006034,3.2637075718012074,0.032637075718012075,25.053437,3.263175069342111,0.31889094253326233,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:59:25.400220,2025-10-25 19:59:50.446172,TIMEOUT,0.0,0.0,0.0,25.045952,3.263175069342111,0.3507089120370371,0.0,0.0,0.0,0.0,,0,TIMEOUT
AVAXUSDT,2025-10-25 19:59:41.610187,2025-10-25 20:00:06.696919,TIMEOUT,0.0,0.0,0.0,25.086732,5.129520389844353,0.27289778633042666,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 19:59:55.631069,2025-10-25 20:00:20.673775,TIMEOUT,0.0,0.0,0.0,25.042706,3.264240248081899,0.3462584537315067,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:01:25.749525,2025-10-25 20:01:50.825540,TIMEOUT,0.0,0.0,0.0,25.076015,3.263175069342111,0.5119771593905598,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:03:14.968931,2025-10-25 20:03:40.005367,TIMEOUT,0.0,0.0,0.0,25.036436,3.2653061224500703,0.5872694341587816,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:03:45.061259,2025-10-25 20:04:10.103661,TIMEOUT,0.01633453119895279,3.266906239790558,0.03266906239790558,25.042402,3.266372693123926,0.6765607919935418,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:06:48.533537,2025-10-25 20:07:13.626161,TIMEOUT,0.016318537859006034,3.2637075718012074,0.032637075718012075,25.092624,3.263175069342111,0.606355107565614,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:07:18.534444,2025-10-25 20:07:43.637754,TIMEOUT,0.016318537859006034,3.2637075718012074,0.032637075718012075,25.10331,3.263175069342111,0.606355107565614,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:08:48.466930,2025-10-25 20:09:13.497615,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.030685,3.257859586251474,0.5069464297389497,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:11:19.534893,2025-10-25 20:11:44.638251,TIMEOUT,0.016276041666664874,3.2552083333329747,0.03255208333332975,25.103358,3.2546786004878436,0.6816102660166516,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:12:19.570484,2025-10-25 20:12:44.660480,TIMEOUT,0.0,0.0,0.0,25.089996,3.253619651862339,0.6816102660166516,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:17:25.162470,2025-10-25 20:17:50.278766,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.116296,3.257859586251474,0.4100491839569825,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:17:55.166729,2025-10-25 20:18:20.271008,TIMEOUT,0.0,0.0,0.0,25.104279,3.257859586251474,0.6262054609617668,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:18:25.270901,2025-10-25 20:18:50.369742,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.098841,3.258921297050317,0.391882200008965,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:19:39.358430,2025-10-25 20:20:04.373524,TIMEOUT,0.0,0.0,0.0,25.015094,3.257859586251474,0.7058355463723079,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:20:09.408245,2025-10-25 20:20:34.458502,TIMEOUT,0.0,0.0,0.0,25.050257,3.258921297050317,0.7058355463723079,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:22:53.132927,2025-10-25 20:23:18.168131,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.035204,3.257859586251474,0.540976060393459,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:23:23.172406,2025-10-25 20:23:48.222470,TIMEOUT,0.016286644951145506,3.257328990229101,0.03257328990229101,25.050064,3.256798567009718,0.6621841682605267,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:24:26.722804,2025-10-25 20:24:51.752969,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.030165,3.257859586251474,0.6164343950122718,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:24:56.845492,2025-10-25 20:25:21.950307,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.104815,3.257859586251474,0.3498120925169197,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:26:12.000945,2025-10-25 20:26:37.048690,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.047745,3.258921297050317,0.27334884369073803,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:26:42.004969,2025-10-25 20:27:07.018431,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.013462,3.258921297050317,0.594539589703565,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:27:12.828607,2025-10-25 20:27:37.911439,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.082832,3.258921297050317,0.7069070832843886,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:27:57.043736,2025-10-25 20:28:22.112921,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.069185,3.258921297050317,0.5631179204453698,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:28:27.136775,2025-10-25 20:28:52.255382,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.118607,3.258921297050317,0.5752550736879544,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:31:17.884408,2025-10-25 20:31:43.102216,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.217808,3.257859586251474,0.49599262533645533,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:32:01.364453,2025-10-25 20:32:26.399804,TIMEOUT,0.0,0.0,0.0,25.035351,3.256798567009718,0.5564734698610084,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:33:30.497786,2025-10-25 20:33:55.602323,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.104537,6.51678071032838,0.39293705025095244,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:34:17.023757,2025-10-25 20:34:42.104844,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.081087,3.258921297050317,0.32908108880644565,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:35:29.341230,2025-10-25 20:35:54.392120,TIMEOUT,0.016307893020227233,3.2615786040454466,0.03261578604045447,25.05089,3.261046796022612,0.6171093240375715,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:36:17.584064,2025-10-25 20:36:42.611676,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.027612,3.2599837000811407,0.29109318524547,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:37:17.709458,2025-10-25 20:37:42.795984,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.086526,3.258921297050317,0.38376134779323334,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:38:24.190156,2025-10-25 20:38:49.304005,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.113849,3.258921297050317,0.7119854885694841,0.0,0.0,0.0,0.0,,0,TIMEOUT
NEARUSDT,2025-10-25 20:40:10.478604,2025-10-25 20:40:35.548759,TIMEOUT,0.0,0.0,0.0,25.070155,4.375410194705272,0.5704719675535896,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-25 20:40:10.746221,2025-10-25 20:40:35.803403,TIMEOUT,0.0,0.0,0.0,25.057182,5.785363031529991,0.727402585613445,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:40:25.625167,2025-10-25 20:40:50.655043,TIMEOUT,0.0,0.0,0.0,25.029876,3.257859586251474,0.6988141337863187,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:40:55.728204,2025-10-25 20:41:20.732433,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.004229,3.258921297050317,0.5553735363428468,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:41:28.590138,2025-10-25 20:41:53.639492,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.049354,3.258921297050317,0.646767526660097,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:41:58.676751,2025-10-25 20:42:23.751245,TIMEOUT,0.0,0.0,0.0,25.074494,3.258921297050317,0.4711590429332961,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:42:28.682535,2025-10-25 20:42:53.723546,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.041011,3.2599837000811407,0.5004749703319719,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:44:28.549974,2025-10-25 20:44:53.645643,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.095669,3.2599837000811407,0.4146304756263927,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:45:28.848897,2025-10-25 20:45:53.939556,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.090659,3.2599837000811407,0.25218358458961476,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:48:19.306730,2025-10-25 20:48:44.582467,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.275737,3.258921297050317,0.6014356520252949,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:48:50.529088,2025-10-25 20:49:15.560103,TIMEOUT,0.016297262059972128,3.259452411994426,0.03259452411994426,25.031015,3.258921297050317,0.7015647367969275,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:51:06.355736,2025-10-25 20:51:31.389637,TIMEOUT,0.0,0.0,0.0,25.033901,3.258921297050317,0.641930362947224,0.0,0.0,0.0,0.0,,0,TIMEOUT
NEARUSDT,2025-10-25 20:53:05.874901,2025-10-25 20:53:30.894773,TIMEOUT,0.0,0.0,0.0,25.019872,4.385003288753931,0.7492965378990681,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:53:50.635469,2025-10-25 20:54:15.636797,TIMEOUT,0.0,0.0,0.0,25.001328,3.2599837000811407,0.5734146643927367,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:54:20.642987,2025-10-25 20:54:45.707116,TIMEOUT,0.016307893020227233,3.2615786040454466,0.03261578604045447,25.064129,3.261046796022612,0.5803992265357727,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:54:50.699605,2025-10-25 20:55:15.730689,TIMEOUT,0.016307893020227233,3.2615786040454466,0.03261578604045447,25.031084,3.261046796022612,0.3998648498379053,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:56:30.235460,2025-10-25 20:56:55.237194,TIMEOUT,0.016307893020227233,3.2615786040454466,0.03261578604045447,25.001734,3.261046796022612,0.4063705175305149,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:57:26.385956,2025-10-25 20:57:51.483207,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.097251,3.2599837000811407,0.708776722272525,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:58:26.662821,2025-10-25 20:58:51.684776,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.021955,3.2599837000811407,0.6209985905266305,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 20:58:56.757118,2025-10-25 20:59:21.764673,TIMEOUT,0.016302575806975705,3.260515161395141,0.03260515161395141,25.007555,3.2599837000811407,0.25170248802709966,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:00:59.787701,2025-10-25 21:01:24.870004,TIMEOUT,0.0,0.0,0.0,25.082303,3.263175069342111,0.6471769670980901,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:03:16.964167,2025-10-25 21:03:42.029757,TIMEOUT,0.016323865491346554,3.264773098269311,0.03264773098269311,25.06559,3.264240248081899,0.5872770775753747,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:03:47.030699,2025-10-25 21:04:12.042162,TIMEOUT,0.01632919660353256,3.265839320706512,0.03265839320706512,25.011463,6.529546196540072,0.47381559775825116,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:05:19.568016,2025-10-25 21:05:44.579202,TIMEOUT,0.01632919660353256,3.265839320706512,0.03265839320706512,25.011186,3.2653061224500703,0.3709469785847005,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:05:49.650299,2025-10-25 21:06:14.671807,TIMEOUT,0.0,0.0,0.0,25.021508,3.2653061224500703,0.25812357549414006,0.0,0.0,0.0,0.0,,0,TIMEOUT
NEARUSDT,2025-10-25 21:07:30.776959,2025-10-25 21:07:55.831026,TIMEOUT,0.0,0.0,0.0,25.054067,4.39463854097952,0.5404669879338643,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:08:39.354557,2025-10-25 21:09:04.409033,TIMEOUT,0.01633453119895279,3.266906239790558,0.03266906239790558,25.054476,3.266372693123926,0.5665067543019454,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:09:24.438194,2025-10-25 21:09:49.440584,TIMEOUT,0.01633453119895279,3.266906239790558,0.03266906239790558,25.00239,3.266372693123926,0.6138276723900431,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:11:28.179484,2025-10-25 21:11:53.223656,TIMEOUT,0.016307893020227233,3.2615786040454466,0.03261578604045447,25.044172,3.261046796022612,0.2632943147909511,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:13:27.087762,2025-10-25 21:13:52.093646,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.005884,3.257859586251474,0.49116082917274995,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:13:57.136216,2025-10-25 21:14:22.223130,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.086914,3.257859586251474,0.28732495382905093,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:14:57.253763,2025-10-25 21:15:22.315931,TIMEOUT,0.0,0.0,0.0,25.062168,3.256798567009718,0.6641940031800365,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:15:27.343109,2025-10-25 21:15:52.381072,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.037963,3.257859586251474,0.6422583996007202,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:15:57.442286,2025-10-25 21:16:22.501596,TIMEOUT,0.016291951775820948,3.2583903551641895,0.032583903551641896,25.05931,3.257859586251474,0.4033899581738267,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:18:16.314177,2025-10-25 21:18:41.332962,TIMEOUT,0.016276041666664874,3.2552083333329747,0.03255208333332975,25.018785,3.2546786004878436,0.302947208621955,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:18:46.412474,2025-10-25 21:19:11.537698,TIMEOUT,0.0,0.0,0.0,25.125224,3.2546786004878436,0.577041739934086,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:21:03.858772,2025-10-25 21:21:28.899438,TIMEOUT,0.016276041666664874,3.2552083333329747,0.03255208333332975,25.040666,3.2546786004878436,0.6223563726108844,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:21:33.866333,2025-10-25 21:21:58.931707,TIMEOUT,0.016281341582544608,3.2562683165089217,0.032562683165089215,25.065374,3.255738238645254,0.47695154585040683,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:23:20.975554,2025-10-25 21:23:46.000598,TIMEOUT,0.016281341582544608,3.2562683165089217,0.032562683165089215,25.025044,3.255738238645254,0.2576301143731538,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:24:05.946126,2025-10-25 21:24:30.977670,TIMEOUT,0.016281341582544608,3.2562683165089217,0.032562683165089215,25.031544,3.255738238645254,0.4626748977215476,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:24:51.877658,2025-10-25 21:25:16.906896,TIMEOUT,0.0,0.0,0.0,25.029238,3.253619651862339,0.3510749361084998,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:27:23.886129,2025-10-25 21:27:48.948901,TIMEOUT,0.016276041666664874,3.2552083333329747,0.03255208333332975,25.062772,3.2546786004878436,0.5311481740959751,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:27:55.386636,2025-10-25 21:28:20.419759,TIMEOUT,0.016276041666664874,3.2552083333329747,0.03255208333332975,25.033123,3.2546786004878436,0.37220047320886807,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:28:25.450539,2025-10-25 21:28:50.572313,TIMEOUT,0.016276041666664874,3.2552083333329747,0.03255208333332975,25.121774,3.2546786004878436,0.37220047320886807,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:34:05.979248,2025-10-25 21:34:31.081897,TIMEOUT,0.016228497241153682,3.245699448230736,0.032456994482307364,25.102649,3.2451728054515327,0.6148771190582205,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:34:36.244141,2025-10-25 21:35:01.347158,TIMEOUT,0.016228497241153682,3.245699448230736,0.032456994482307364,25.103017,3.2451728054515327,0.3378869272606855,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:38:30.824624,2025-10-25 21:38:55.918350,TIMEOUT,0.016202203499681368,3.2404406999362734,0.032404406999362735,25.093726,3.2399157621912646,0.4167020874657599,0.0,0.0,0.0,0.0,,0,TIMEOUT
NEARUSDT,2025-10-25 21:40:32.613368,2025-10-25 21:40:57.679448,TIMEOUT,0.0,0.0,0.0,25.06608,4.354452427608683,0.48469531118285075,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:41:03.019223,2025-10-25 21:41:28.028995,TIMEOUT,0.0,0.0,0.0,25.009772,3.2388663967607765,0.5504475840353452,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:41:51.054194,2025-10-25 21:42:16.066443,TIMEOUT,0.016207455429495782,3.241491085899157,0.03241491085899157,25.012249,3.240965807810371,0.36631364199311195,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:44:20.196464,2025-10-25 21:44:45.318784,TIMEOUT,0.016207455429495782,3.241491085899157,0.03241491085899157,25.12232,3.240965807810371,0.4870778212400809,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:44:50.243209,2025-10-25 21:45:15.264067,TIMEOUT,0.016207455429495782,3.241491085899157,0.03241491085899157,25.020858,3.240965807810371,0.49257206208425725,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-25 21:46:33.323015,2025-10-25 21:46:58.379744,TIMEOUT,0.0,0.0,0.0,25.056729,5.5172413793092465,0.346112641567187,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:47:17.440450,2025-10-25 21:47:42.441272,TIMEOUT,0.016202203499681368,3.2404406999362734,0.032404406999362735,25.000822,3.2399157621912646,0.3473077236593552,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:48:22.556306,2025-10-25 21:48:47.562636,TIMEOUT,0.016207455429495782,3.241491085899157,0.03241491085899157,25.00633,3.240965807810371,0.5089093621860752,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:48:52.652503,2025-10-25 21:49:17.657552,TIMEOUT,0.016207455429495782,3.241491085899157,0.03241491085899157,25.005049,3.240965807810371,0.48204727700718286,0.0,0.0,0.0,0.0,,0,TIMEOUT
AVAXUSDT,2025-10-25 21:51:03.601650,2025-10-25 21:51:28.663738,TIMEOUT,0.0,0.0,0.0,25.062088,5.077430820004068,0.40929022767958134,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:51:40.546342,2025-10-25 21:52:05.605789,TIMEOUT,0.016223231667753635,3.244646333550726,0.03244646333550726,25.059447,3.244120032442284,0.5566310184558458,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:52:56.505836,2025-10-25 21:53:21.609798,TIMEOUT,0.0,0.0,0.0,25.103962,3.2420165342839677,0.7237247946685977,0.0,0.0,0.0,0.0,,0,TIMEOUT
DOTUSDT,2025-10-25 21:53:26.588448,2025-10-25 21:53:51.613084,TIMEOUT,0.0,0.0,0.0,25.024636,3.2430679422730333,0.543884699903641,0.0,0.0,0.0,0.0,,0,TIMEOUT
